Customer_ID,Age,Employment_Type,Income,Loan_Amount,Loan_Term_Months,Interest_Rate,Credit_Score,Default_Status
8711,69,Self Employed,44021,152699,53,17.711778329023954,580,1
8712,53,Self Employed,57894,431196,54,19.274776279806225,749,0
8713,48,Self Employed,98672,247187,38,13.459260749864479,353,0
8714,22,Self Employed,20062,445761,50,10.873465545051983,485,0
8715,50,Salaried,124828,145872,24,10.295200696612845,837,1
8716,49,Unemployed,66154,156889,52,15.47902194147371,492,1
8717,44,Unemployed,119494,417148,19,18.978613236908956,399,0
8718,63,Salaried,144835,14525,16,17.44624111469168,705,0
8719,46,Self Employed,131099,116536,44,19.23472480774003,382,0
8720,64,Self Employed,186730,320983,60,19.50759226466834,763,0
8721,64,Unemployed,195055,400478,25,19.81828902156611,728,0
8722,30,Salaried,152495,433280,22,13.773834636590621,370,1
8723,23,Self Employed,187762,417707,27,19.888703458242293,792,1
8724,51,Salaried,83036,166454,53,14.107470021995814,555,0
8725,69,Self Employed,52951,235397,19,18.379803594407125,365,1
8726,39,Salaried,41766,213764,41,12.325458335281057,459,0
8727,54,Unemployed,196963,370624,42,19.804166352749117,457,1
8728,58,Self Employed,108663,40409,25,16.404576409560647,554,1
8729,48,Self Employed,43233,272598,36,17.094354921376986,675,1
8730,26,Self Employed,146447,321837,21,16.827002358894774,651,0
8731,62,Salaried,187102,176294,29,11.534367842103178,788,0
8732,30,Salaried,46473,371778,33,15.822077012127565,452,0
8733,52,Unemployed,61699,141051,28,18.550776715938852,632,0
8734,46,Salaried,61217,361879,52,13.226745772254196,797,0
8735,67,Self Employed,72245,276067,31,11.284894514658033,705,0
8736,62,Salaried,83756,322429,49,15.92466705568577,525,1
8737,41,Salaried,32026,236378,24,12.693635923974867,536,0
8738,45,Salaried,50942,293493,33,12.674399196875584,626,0
8739,24,Salaried,153334,86821,55,14.941680796064027,833,0
8740,44,Salaried,102312,37408,59,12.099518166166003,773,0
8741,28,Self Employed,80769,269596,56,16.775706172227792,829,0
8742,66,Self Employed,149411,252964,17,16.03209987323542,489,1
8743,45,Salaried,60202,71389,47,17.940097512680808,361,0
8744,50,Salaried,102454,52013,28,11.4137523283316,483,0
8745,61,Salaried,89013,412127,45,19.986614234957372,319,1
8746,52,Salaried,159620,28083,19,18.51281414964244,820,0
8747,52,Self Employed,95210,139904,45,10.654164967405613,351,1
8748,64,Salaried,69841,431491,60,15.486207909633332,740,1
8749,22,Salaried,163339,92405,35,12.285522824309755,352,1
8750,31,Unemployed,108750,24724,42,18.268614082220815,342,0
8751,25,Salaried,194413,33017,29,14.62059294181066,439,0
8752,60,Unemployed,156342,153719,43,11.186778060048571,318,0
8753,33,Unemployed,167748,165663,52,15.348458259194526,572,0
8754,49,Self Employed,156603,186038,22,11.30083830479675,400,0
8755,31,Salaried,137569,315280,26,19.59186519667789,623,0
8756,24,Unemployed,71564,41525,43,19.3406390440241,749,0
8757,42,Unemployed,69510,98183,53,15.291493997892623,634,1
8758,50,Unemployed,69035,220736,60,13.042209233920266,367,0
8759,39,Unemployed,120650,280426,33,10.040330700814835,755,0
8760,62,Salaried,104582,153515,53,17.51952151694232,337,0
8761,29,Self Employed,193537,442864,23,12.145160949228437,364,1
8762,40,Salaried,57972,390356,34,12.949356791239875,412,1
8763,35,Self Employed,166518,437046,23,18.599865221286137,709,1
8764,21,Self Employed,174941,220955,50,19.39891370806911,534,1
8765,60,Self Employed,159759,428111,20,18.80704540925546,635,0
8766,51,Self Employed,117933,184687,43,12.21734648761525,348,0
8767,65,Self Employed,125202,392534,24,13.44562559485901,415,0
8768,64,Salaried,174773,392339,31,15.040391817114473,639,1
8769,51,Unemployed,155104,184916,46,10.050495392758426,762,1
8770,27,Unemployed,86627,150092,12,14.199233238246467,595,1
8771,36,Unemployed,159707,314551,37,15.612453865028847,459,1
8772,53,Salaried,97664,97135,55,19.097189341403904,778,0
8773,44,Unemployed,182146,476455,49,11.198018287196884,401,1
8774,45,Unemployed,57334,195774,29,18.7257686507633,608,0
8775,68,Unemployed,33787,356236,28,13.375853355067996,740,1
8776,48,Self Employed,158399,271161,49,12.769540439840753,441,0
8777,43,Salaried,30506,48678,40,17.313931567539917,819,1
8778,52,Self Employed,188212,465679,37,18.154101211442132,584,0
8779,33,Unemployed,20555,373776,59,14.49660717066979,340,0
8780,49,Self Employed,81199,309235,48,11.031546444334687,358,0
8781,47,Salaried,177271,193750,16,17.53815043667172,411,0
8782,36,Self Employed,39623,361001,52,10.826827470107027,802,0
8783,53,Unemployed,135535,299402,60,15.895351368100638,315,0
8784,56,Self Employed,49175,133053,17,10.420690559769474,505,1
8785,42,Salaried,111002,276932,29,13.3112963264798,793,0
8786,54,Unemployed,44748,332989,53,13.24022123860794,661,1
8787,33,Self Employed,137374,337438,52,12.49384267638807,652,1
8788,28,Self Employed,75508,478080,30,14.20659126690321,677,1
8789,52,Unemployed,70444,345270,38,12.76316915028947,562,1
8790,56,Self Employed,147471,499588,53,16.17995124027356,740,1
8791,65,Unemployed,24347,242505,30,13.451149173352029,423,0
8792,44,Self Employed,74554,138369,19,19.281439900419635,600,1
8793,63,Unemployed,155156,90150,16,16.833923399583767,786,0
8794,68,Unemployed,50540,221043,27,19.09743722070811,302,0
8795,64,Self Employed,163640,416633,43,17.85841495179332,627,0
8796,34,Salaried,145109,202345,20,13.52452442982827,665,1
8797,25,Self Employed,24129,11075,59,10.521202247409281,619,0
8798,57,Salaried,153797,371612,30,19.08340592170262,439,0
8799,59,Unemployed,122501,472642,44,10.795349468235349,532,0
8800,33,Self Employed,131526,225643,42,11.55560541752665,426,1
8801,25,Salaried,163381,164883,13,17.38691325779036,832,0
8802,23,Unemployed,119637,54556,52,13.121908954029598,612,1
8803,30,Unemployed,64169,411109,16,15.993433167514967,492,0
8804,38,Self Employed,43285,13627,28,14.102367922044532,613,0
8805,50,Unemployed,81725,405931,50,16.495900563345835,735,0
8806,42,Salaried,27908,147416,54,12.627054088426508,369,0
8807,28,Unemployed,103636,21993,33,15.67869213543848,513,0
8808,50,Unemployed,111501,473691,48,16.13847879663116,672,1
8809,48,Salaried,79842,225368,18,14.51880698624502,761,0
8810,56,Unemployed,75566,351857,26,12.555452115612024,632,1
8811,25,Unemployed,60256,93456,51,16.88504416199398,317,1
8812,44,Unemployed,70007,382763,49,18.468945474126812,570,1
8813,55,Unemployed,60634,201990,19,15.503180268799166,567,1
8814,21,Unemployed,71527,374222,54,11.353391761199418,594,0
8815,25,Salaried,92264,369276,45,15.723167782510117,813,0
8816,41,Self Employed,179609,274525,18,18.183474604477823,505,0
8817,43,Salaried,36026,227511,19,18.47768122253955,749,1
8818,39,Unemployed,90248,210319,19,15.039508888727074,627,0
8819,31,Salaried,81226,498555,24,16.88208414249624,345,0
8820,32,Self Employed,59754,430426,57,13.185256008626322,496,1
8821,48,Salaried,82003,249573,50,10.703449840743104,513,0
8822,66,Salaried,87927,246345,31,10.504260656715319,413,1
8823,61,Salaried,53444,137166,21,14.798331705173226,526,0
8824,68,Salaried,101419,331190,48,18.747090747873536,835,1
8825,61,Salaried,64098,385459,34,12.445409787931696,380,0
8826,40,Unemployed,119918,70670,37,17.350609991164795,677,0
8827,63,Self Employed,137409,280979,24,10.059306483291127,467,0
8828,42,Unemployed,159573,153642,41,12.756963100694952,746,0
8829,39,Salaried,42122,454869,53,19.664381993451347,533,0
8830,35,Unemployed,114615,476471,15,10.26099221118464,803,0
8831,32,Self Employed,186504,290164,47,11.255327944765925,555,0
8832,43,Unemployed,66874,461830,42,10.44514197450362,537,0
8833,62,Self Employed,65034,191828,16,17.400086429943933,824,0
8834,21,Salaried,39565,218953,30,18.635907393262944,730,1
8835,48,Salaried,59179,65991,15,16.185669761800092,651,1
8836,57,Salaried,161371,435419,30,10.584426652820403,746,0
8837,55,Salaried,171713,299516,60,18.64380818267933,508,0
8838,29,Unemployed,128857,383337,51,17.443467534424048,830,0
8839,29,Salaried,133636,304507,46,10.310402129868638,823,1
8840,31,Salaried,69029,19466,47,11.230194035502338,653,0
8841,38,Self Employed,34901,155536,60,14.5667467933119,500,0
8842,51,Self Employed,69898,71498,35,18.623747180473103,564,1
8843,61,Unemployed,109002,464796,40,16.222152462607085,493,1
8844,67,Salaried,145681,256143,16,11.613163762060655,557,1
8845,69,Unemployed,37923,225822,35,12.381484794214606,548,0
8846,53,Unemployed,33156,115534,33,11.01271487124537,611,1
8847,64,Self Employed,38921,69031,43,15.990705417565618,822,1
8848,64,Salaried,52682,34933,50,13.713347126449587,774,1
8849,35,Self Employed,121604,374335,14,18.95648796624711,825,0
8850,44,Salaried,163383,348135,25,19.392140841932353,580,0
8851,55,Self Employed,85189,431780,27,11.660222071893223,824,0
8852,33,Self Employed,144002,106091,53,13.833446570819973,413,1
8853,62,Salaried,47135,303199,38,17.818145369000028,591,1
8854,22,Self Employed,154643,150093,59,19.74676095597298,651,1
8855,26,Self Employed,131373,258653,51,14.141806294490213,469,0
8856,56,Self Employed,51604,308731,12,15.81258415789804,723,1
8857,42,Unemployed,45592,105951,40,11.148343730596538,639,1
8858,33,Self Employed,48626,16529,48,16.85188454792468,497,0
8859,63,Self Employed,94883,233102,19,16.162039567427612,649,0
8860,57,Salaried,168483,437415,43,16.28098373432273,755,0
8861,63,Unemployed,102557,457788,59,15.71375262393923,378,0
8862,46,Salaried,71049,168174,15,14.820128971753192,795,0
8863,27,Self Employed,151003,329379,37,11.813141735055035,690,1
8864,37,Salaried,92921,283867,58,14.258703974144407,509,1
8865,45,Self Employed,113475,463382,23,18.73134145567812,494,0
8866,25,Unemployed,21805,151050,26,13.683084042406318,534,1
8867,33,Self Employed,124765,404965,37,10.378423367141437,737,1
8868,34,Self Employed,35396,222780,17,19.18712800708551,716,1
8869,42,Salaried,93689,267187,38,16.77947146817498,487,0
8870,21,Self Employed,33006,414453,37,16.65341960900642,558,0
8871,24,Self Employed,64765,221049,24,13.931471239846914,720,1
8872,69,Unemployed,66579,82596,28,19.828463594795174,444,1
8873,29,Unemployed,186024,365735,32,17.137450416710525,735,0
8874,51,Self Employed,144567,450672,30,11.370516510665189,695,0
8875,44,Unemployed,74528,321811,39,18.71403981933316,809,0
8876,40,Self Employed,106340,468740,34,10.952961089995487,343,1
8877,32,Salaried,55475,55643,17,16.826049849959052,449,1
8878,23,Self Employed,115677,72676,15,15.087254156512802,713,0
8879,30,Salaried,131553,307287,46,11.80091966093309,369,1
8880,61,Salaried,130823,361358,24,16.855119642013413,618,0
8881,53,Salaried,71740,28643,52,13.185876501077367,441,0
8882,50,Salaried,131875,429903,45,12.140859647847643,301,1
8883,22,Self Employed,33068,431433,14,17.287968213651155,505,0
8884,33,Self Employed,75414,475221,20,19.14200020370763,391,0
8885,51,Salaried,158556,72281,56,17.94983402873654,462,0
8886,21,Salaried,51032,167712,51,17.53949083075925,518,1
8887,61,Self Employed,73611,40294,51,16.646049160780805,726,1
8888,51,Unemployed,67119,30196,55,11.669411680232578,572,0
8889,57,Self Employed,40702,223486,36,17.231264651771905,521,1
8890,46,Unemployed,121078,374035,43,14.7396462477988,633,0
8891,46,Salaried,49972,156317,17,10.725881745487087,531,1
8892,52,Salaried,186949,299486,36,18.05849794871463,353,1
8893,66,Self Employed,124990,137294,35,14.92786236465668,644,1
8894,26,Salaried,119663,152411,46,14.211497821884803,725,1
8895,36,Self Employed,82674,237746,59,16.450518698794216,623,1
8896,48,Unemployed,63431,177057,37,15.466817979329996,798,1
8897,53,Unemployed,75065,92414,33,15.260753917959356,575,0
8898,52,Self Employed,72063,376550,47,17.400313031616843,652,1
8899,40,Salaried,68184,135660,15,11.040221214584792,619,1
8900,37,Salaried,21750,435870,32,18.224763262264133,573,0
8901,60,Salaried,25270,356788,36,13.305042084984212,719,1
8902,45,Self Employed,103523,221663,14,17.017831514295747,794,1
8903,53,Salaried,30758,427758,21,10.215317769659718,500,1
8904,40,Unemployed,140993,231274,29,19.04461979887094,392,1
8905,46,Self Employed,156373,223089,27,16.21468793950004,607,0
8906,62,Self Employed,98468,305397,41,12.362585977619828,752,0
8907,32,Salaried,143389,431650,30,10.599675593229549,762,0
8908,34,Unemployed,77917,158964,47,10.566025765244042,532,1
8909,30,Salaried,141947,348310,22,19.049872885003083,306,0
8910,26,Self Employed,188389,62544,30,13.226560503015335,514,0
8911,22,Unemployed,74930,151616,50,10.17591126837329,808,0
8912,58,Unemployed,32062,15995,39,14.330883787663057,374,1
8913,41,Unemployed,104157,96136,34,14.127856655401718,523,0
8914,21,Salaried,99619,323376,38,11.575829488148889,475,0
8915,54,Self Employed,151913,417187,15,12.008967582313604,628,1
8916,59,Salaried,94314,385378,15,16.46190166485122,324,0
8917,53,Self Employed,57875,491937,46,11.953908593981645,321,1
8918,40,Self Employed,190445,133886,54,18.772704978356643,709,1
8919,51,Unemployed,165340,94825,52,11.21594546181559,513,1
8920,49,Unemployed,30296,361239,39,15.994644453027266,838,1
8921,46,Salaried,101675,21137,19,17.5200306823873,516,0
8922,48,Salaried,32010,148377,31,10.880968259700786,489,0
8923,34,Unemployed,125849,442766,56,10.259489262867659,636,0
8924,32,Unemployed,83477,216758,33,13.90303826238913,611,1
8925,39,Self Employed,165071,413853,56,19.228459450384676,327,0
8926,34,Self Employed,66799,371100,40,13.349621010439161,354,0
8927,67,Self Employed,146088,287558,15,17.07298314062676,374,0
8928,44,Unemployed,127745,277860,27,18.0649726431128,545,0
8929,48,Self Employed,26571,240477,53,12.328615839961328,669,0
8930,32,Unemployed,115943,383918,56,14.594778604221354,463,1
8931,53,Self Employed,189131,363290,37,11.189438425025674,488,1
8932,28,Salaried,185630,28455,49,17.318209288234527,760,0
8933,39,Self Employed,110425,40441,23,10.864995111057663,446,1
8934,50,Unemployed,42535,269843,49,18.538222150192162,844,0
8935,53,Unemployed,159015,120750,47,12.06153819681257,697,0
8936,25,Unemployed,25101,140046,47,11.595630541612396,319,0
8937,37,Self Employed,80232,183287,29,11.446165737693928,362,1
8938,58,Self Employed,96788,45611,19,16.792176893041354,536,0
8939,49,Salaried,33708,86620,16,13.016181648218428,635,1
8940,45,Self Employed,104869,98448,41,19.191957481019863,489,1
8941,67,Unemployed,78076,10174,42,16.073664398912676,594,1
8942,69,Salaried,153452,365995,15,17.449652816194625,589,1
8943,48,Unemployed,77993,454504,36,11.207835123346866,342,1
8944,49,Self Employed,72862,390543,42,16.539519602528422,371,1
8945,46,Unemployed,60222,231890,35,17.757558299005634,823,0
8946,68,Salaried,190639,18894,22,11.150385064081728,459,1
8947,54,Self Employed,48941,219557,16,10.912036596728695,426,0
8948,44,Salaried,57432,375571,47,10.674224419125725,500,1
8949,69,Salaried,155563,87964,19,16.478225918360756,601,1
8950,37,Salaried,23238,152523,60,11.543279147910507,390,1
8951,21,Unemployed,156453,168948,42,12.131215658665967,415,1
8952,25,Self Employed,80182,449471,25,18.336541455569066,611,0
8953,64,Unemployed,141221,184305,41,19.75558182153674,570,1
8954,37,Self Employed,145750,309324,31,16.81275411927924,454,1
8955,53,Salaried,179201,366283,16,15.034525149253549,390,0
8956,59,Unemployed,110496,253636,37,13.075363638545122,528,0
8957,31,Self Employed,112280,440011,50,18.619806631513807,570,0
8958,29,Self Employed,110871,328280,52,12.207779098514369,841,0
8959,55,Salaried,118251,222444,52,18.172128749625195,532,1
8960,36,Self Employed,26293,268064,35,16.615364770881577,643,1
8961,43,Self Employed,136013,398141,48,17.31226660890397,608,1
8962,38,Self Employed,121409,334404,18,10.458678369838255,574,1
8963,66,Salaried,85649,71803,57,15.966388898618796,725,0
8964,45,Self Employed,180990,409084,19,10.54039956217127,572,1
8965,50,Unemployed,83629,152255,46,14.932270378659087,648,1
8966,38,Unemployed,115836,285206,27,18.37878715536938,394,1
8967,61,Self Employed,167564,62235,41,10.731448271763607,690,0
8968,55,Self Employed,108787,100853,32,10.340374064011282,807,1
8969,37,Salaried,22026,368159,36,19.3602219105073,527,1
8970,33,Unemployed,52938,295114,36,13.715213944928184,371,1
8971,58,Unemployed,149093,97481,30,14.306661403079087,560,1
8972,35,Unemployed,196405,119280,22,10.517265437046891,677,1
8973,58,Salaried,148782,260373,14,12.62308289840747,756,1
8974,43,Salaried,145812,360791,53,15.224786733563969,639,1
8975,36,Self Employed,160485,439976,57,17.28389353524986,718,1
8976,45,Salaried,153159,105313,50,13.781436373093992,812,0
8977,67,Unemployed,35486,417050,13,11.469521951600097,692,0
8978,61,Salaried,91365,201990,20,18.380064304514974,446,0
8979,59,Self Employed,145254,356781,31,17.398500426780057,527,0
8980,40,Self Employed,156021,39051,26,10.042073868971652,538,0
8981,28,Salaried,29245,330259,55,11.351103905109575,423,0
8982,67,Salaried,138659,101633,59,14.809822887173315,618,0
8983,56,Salaried,115863,412368,24,10.089199105497018,326,0
8984,24,Self Employed,57169,219164,23,19.140407328938124,752,1
8985,49,Unemployed,61614,24744,47,10.057504137841905,348,1
8986,35,Unemployed,140062,23684,33,16.849658389994687,497,0
8987,39,Unemployed,154516,285920,25,15.657563647950436,790,0
8988,55,Unemployed,186360,137800,33,16.111421837192122,325,0
8989,40,Salaried,190425,309130,23,19.334047043748782,601,0
8990,42,Unemployed,92047,405150,51,16.447649334568634,377,0
8991,42,Self Employed,29759,97238,26,15.51339871306855,646,0
8992,23,Self Employed,175516,448594,57,17.331425567012833,430,0
8993,22,Self Employed,89095,149394,40,18.843565013984865,513,0
8994,36,Salaried,133716,21949,14,15.610567698658699,832,1
8995,64,Salaried,173819,39893,46,14.463684824033253,657,0
8996,39,Self Employed,28263,127471,20,19.873420037565033,842,0
8997,47,Unemployed,65630,430517,47,19.690147059161806,495,0
8998,51,Salaried,190614,428180,59,12.399623306119558,410,1
8999,34,Salaried,146856,353273,25,10.068137925217513,423,1
9000,55,Self Employed,178151,94617,41,18.173052800642967,346,0
9001,30,Unemployed,22389,69998,23,18.150375106278226,751,0
9002,46,Salaried,50263,363200,58,14.263772192949316,675,0
9003,43,Self Employed,178423,330218,56,16.172253209286406,386,1
9004,52,Salaried,103216,441922,43,18.783027186162187,325,0
9005,32,Salaried,186865,205938,57,14.274273832053488,463,0
9006,47,Salaried,146718,206025,46,18.576553505943952,709,1
9007,22,Salaried,41785,392713,25,19.3426884936804,787,1
9008,46,Unemployed,132835,294340,19,12.94827086944382,832,0
9009,23,Self Employed,169653,252536,24,15.143449159648927,322,0
9010,65,Self Employed,139331,33328,28,12.499979049756377,698,1
9011,21,Unemployed,89189,240471,53,14.729562141482273,535,0
9012,57,Unemployed,179784,42148,14,17.087330852229876,410,1
9013,67,Salaried,90651,293687,28,19.798532041581634,810,0
9014,31,Self Employed,112335,121880,13,12.91593552630389,584,0
9015,42,Self Employed,91594,208076,34,10.748770446869644,442,0
9016,63,Unemployed,160522,401409,15,16.165252130244532,627,1
9017,60,Unemployed,53122,128713,24,10.844197270496053,372,1
9018,27,Self Employed,134616,212261,48,18.93490595711254,539,1
9019,39,Salaried,101230,146120,12,14.927737187213527,718,1
9020,69,Unemployed,160900,23072,32,19.097018974248265,753,0
9021,44,Salaried,38280,35858,21,19.695516768723564,818,0
9022,62,Unemployed,125483,277893,53,17.37728432189553,792,0
9023,22,Salaried,68281,247201,53,12.928069052790363,319,1
9024,34,Self Employed,119510,104155,50,19.184394616967673,819,0
9025,59,Salaried,42514,462118,37,18.446625664300548,401,0
9026,68,Salaried,42593,469432,42,17.946915742871152,311,1
9027,45,Salaried,126267,469960,16,17.152057388508645,789,1
9028,54,Unemployed,34982,375166,54,12.071132571756971,822,1
9029,60,Self Employed,26605,497946,43,16.768754927699767,483,0
9030,57,Self Employed,104925,335839,49,18.49390317856507,632,0
9031,69,Self Employed,150692,60588,45,15.278780024926142,619,0
9032,47,Unemployed,42229,88778,21,17.95107142193155,735,1
9033,35,Self Employed,110075,481253,28,11.53356424358544,489,0
9034,55,Unemployed,119253,392667,34,13.067420221773093,697,1
9035,54,Salaried,151561,487535,15,18.96392870619625,732,1
9036,56,Salaried,36478,243788,30,14.543754432146734,819,0
9037,24,Salaried,135481,435899,41,15.106463958622609,443,1
9038,45,Unemployed,199029,24128,29,13.943495011155258,560,0
9039,57,Self Employed,184182,50231,26,12.41264000739606,595,1
9040,51,Self Employed,131870,434555,56,16.13444672727374,803,0
9041,47,Self Employed,77511,78704,47,12.149849033269259,740,0
9042,58,Unemployed,132562,159473,31,14.360028882503414,704,0
9043,49,Self Employed,81500,330202,52,19.178948807247288,845,1
9044,57,Unemployed,158400,351455,24,19.143061994502602,629,1
9045,65,Unemployed,91302,142869,34,10.705838012980468,428,1
9046,24,Self Employed,171821,429432,18,16.750200991201663,570,0
9047,38,Self Employed,175367,394721,24,18.486354892066643,322,0
9048,48,Salaried,71543,422929,34,11.127413606132894,779,1
9049,41,Salaried,138061,114184,27,18.62985135661538,676,1
9050,39,Unemployed,32848,15406,60,12.809588765947854,683,1
9051,53,Unemployed,166965,18665,40,13.710463894629061,776,0
9052,54,Self Employed,174832,105757,42,19.25510658423369,816,0
9053,61,Self Employed,159777,263257,57,15.122674053488142,619,1
9054,46,Salaried,146805,159757,18,15.410616148869785,680,1
9055,37,Unemployed,137259,440330,38,17.734644461029614,576,1
9056,63,Self Employed,90511,172790,33,12.975531737864953,809,0
9057,39,Unemployed,65397,477022,18,11.90086049062013,562,1
9058,23,Salaried,53648,464257,16,18.610933017962918,675,0
9059,67,Unemployed,23132,372512,52,14.536936285727561,755,1
9060,49,Salaried,158900,276642,36,17.610810166003738,584,0
9061,38,Self Employed,90070,426952,58,14.00844170463626,337,1
9062,26,Salaried,62732,418754,23,16.97776585317135,529,0
9063,57,Salaried,187347,52262,33,16.933846854147035,496,0
9064,21,Self Employed,125984,278902,27,16.277220763123903,446,0
9065,68,Self Employed,60469,71318,14,10.720063262485755,847,0
9066,63,Salaried,44597,250854,49,14.8286703989124,745,0
9067,32,Self Employed,27398,153266,34,14.824353793626884,372,0
9068,29,Self Employed,42655,194948,47,18.15144262781667,793,0
9069,52,Self Employed,173450,449307,18,16.45005023349369,753,0
9070,69,Salaried,43948,181181,23,17.812176120716657,560,0
9071,39,Unemployed,51799,66363,32,12.436646229948257,821,1
9072,24,Unemployed,102407,33130,40,13.473671176007079,336,0
9073,22,Salaried,31708,145163,35,15.0890496010614,709,0
9074,53,Unemployed,80862,496775,51,13.953587837984589,435,1
9075,46,Unemployed,123233,30507,18,10.673048559748894,711,0
9076,64,Salaried,99547,212354,52,16.069771971565686,487,0
9077,24,Unemployed,165319,270214,43,13.832785079140802,772,0
9078,45,Unemployed,67645,216968,16,18.91705958434924,816,0
9079,32,Unemployed,191284,469826,22,13.66511314390274,799,1
9080,55,Salaried,71282,32978,38,12.23274816276603,357,0
9081,55,Self Employed,156759,220119,43,16.382679561537103,694,0
9082,48,Unemployed,24016,396658,24,19.141250004501956,303,0
9083,43,Self Employed,23658,92456,12,18.903032260856282,351,1
9084,64,Self Employed,137724,138467,18,16.644558486991002,666,1
9085,63,Salaried,105828,31728,13,19.300078440751584,830,1
9086,66,Salaried,134204,324501,48,10.596136195463412,375,0
9087,33,Self Employed,51765,497267,23,15.26380146845995,512,0
9088,69,Unemployed,64185,291588,56,18.30285596409,471,1
9089,28,Unemployed,62352,376927,59,19.03050173244058,787,0
9090,21,Salaried,178328,204737,12,13.953939156331199,379,0
9091,25,Unemployed,57795,257884,57,19.69449991715591,797,0
9092,34,Unemployed,54891,29340,53,18.30852635296702,651,0
9093,25,Salaried,170176,116769,39,14.20094913959884,494,1
9094,26,Unemployed,127198,58332,22,11.428140355758323,623,1
9095,65,Unemployed,129507,251947,29,13.854550388133898,480,0
9096,35,Unemployed,102818,69610,40,16.240927181012072,651,1
9097,24,Self Employed,192001,136807,51,18.835028157891124,580,1
9098,31,Unemployed,178564,398173,14,19.009499105292313,769,0
9099,32,Self Employed,72218,478384,55,17.24793915118004,499,0
9100,50,Self Employed,196895,82044,23,16.075158893109744,371,1
9101,27,Salaried,85685,55468,32,13.35376186223629,533,0
9102,32,Salaried,35743,388006,56,17.588040753323973,601,1
9103,29,Unemployed,186653,382810,39,16.03754657501471,741,0
9104,67,Salaried,139703,356207,32,13.73385464625764,652,1
9105,27,Salaried,150015,21941,57,19.982345016840483,572,0
9106,34,Salaried,184538,127725,40,11.732041149513622,723,0
9107,60,Self Employed,95853,90889,43,12.587310916181444,481,1
9108,39,Unemployed,71883,420686,43,13.0711079140843,314,1
9109,48,Salaried,198534,68884,38,14.837556961682612,714,0
9110,35,Self Employed,138923,244029,21,18.394764289949066,700,1
9111,49,Self Employed,159203,92151,15,18.95852977794799,616,0
9112,64,Unemployed,136888,287581,48,14.075008512336456,612,0
9113,61,Self Employed,139280,410613,27,11.980298005740474,481,0
9114,49,Unemployed,29699,184469,15,16.10430780852896,419,1
9115,52,Self Employed,142309,420844,18,11.085486610431824,736,0
9116,34,Salaried,21084,271780,47,19.406789166045954,484,1
9117,22,Self Employed,117360,222752,18,10.614814062864118,393,0
9118,47,Salaried,107524,377798,43,12.927412287076422,340,1
9119,30,Salaried,80147,390123,24,19.783022008223945,406,1
9120,30,Salaried,141954,166988,58,16.393516374763486,489,0
9121,54,Unemployed,196610,337090,38,13.134389038634822,365,1
9122,58,Unemployed,193452,326416,30,17.733154185476987,765,1
9123,46,Self Employed,126334,47279,51,19.9405744734099,617,1
9124,58,Self Employed,199195,102508,30,18.023638261173787,364,0
9125,61,Self Employed,77701,392174,30,15.07460978988483,673,1
9126,50,Salaried,50382,260816,36,11.087514312820272,806,1
9127,39,Unemployed,110231,234143,19,14.009402115210058,689,1
9128,37,Self Employed,179579,47693,23,17.659918961322347,502,1
9129,32,Self Employed,26011,168023,34,12.372100082460392,528,0
9130,46,Self Employed,193109,305934,56,16.93807886886916,482,1
9131,67,Salaried,22409,458886,42,15.050931888231936,756,1
9132,25,Self Employed,150278,482919,60,19.17165097268669,519,0
9133,28,Salaried,126799,120411,37,10.364218859995413,820,0
9134,59,Salaried,90830,200069,31,13.424121773379476,641,0
9135,42,Salaried,142230,357925,50,11.746039394201507,644,1
9136,48,Salaried,106772,412659,36,15.603465396329952,597,1
9137,69,Unemployed,105282,64105,27,12.786034468557046,645,1
9138,59,Self Employed,128855,421019,14,15.926608677808403,671,0
9139,59,Self Employed,24593,423943,27,10.485577187986777,785,0
9140,30,Salaried,131085,299623,26,16.092431450236912,386,0
9141,25,Unemployed,152305,163908,34,12.263115278294908,340,1
9142,61,Salaried,26758,451366,39,14.053196961039962,758,1
9143,43,Unemployed,137281,205366,24,14.612773895637236,513,0
9144,24,Salaried,20395,295839,46,18.157046717968985,574,0
9145,43,Salaried,113567,284288,38,12.058678094626394,539,1
9146,67,Salaried,131144,44884,40,15.779026645944223,635,0
9147,50,Salaried,147949,353411,14,11.856923461626295,488,1
9148,25,Salaried,174269,305076,23,16.003722303497504,721,0
9149,51,Self Employed,26585,372319,27,19.663539220355744,462,0
9150,60,Salaried,92517,118383,57,10.553706600601174,496,0
9151,21,Self Employed,47678,470236,31,15.686516998087178,565,0
9152,53,Salaried,32923,237862,21,15.58602878539073,635,1
9153,37,Self Employed,90823,42513,50,10.772995607689325,838,1
9154,60,Unemployed,85665,419838,33,18.156216260173476,574,1
9155,45,Salaried,101502,131869,20,16.618184701617658,748,0
9156,58,Unemployed,170492,45531,58,14.342963538814553,694,0
9157,67,Salaried,106858,228817,38,11.510772997900338,711,0
9158,31,Self Employed,108339,86621,12,17.667581625926367,349,1
9159,55,Salaried,72930,327542,40,14.720109403040851,652,0
9160,48,Self Employed,38849,79091,58,19.87166015496256,770,0
9161,50,Unemployed,58304,183398,29,13.163171978991617,478,1
9162,27,Unemployed,146540,484086,50,18.59379680538434,764,1
9163,34,Self Employed,150670,231067,28,19.78699993116575,745,1
9164,35,Salaried,166569,226072,37,18.42252545284952,818,1
